image_name,number_label,2nd_label
1653905_25ch1,1.0,
1780247_25ch0,1.0,
342422_08ch0,1.0,
193008_01ch1,1.0,
2006095_23ch0,1.0,
101529_23ch0,1.0,
973430_19ch0,1.0,
1901595_25ch1,1.0,
1984927_19ch1,1.0,
1194650_23ch1,1.0,
1104770_23ch0,1.0,
1695603_25ch1,2.0,
2249061_25ch1,1.0,
447074_08ch0,1.0,
1958197_23ch0,1.0,
512157_06ch0,1.0,
218595_08ch0,1.0,
306005_20ch0,1.0,
2451369_20ch0,1.0,
250130_19ch0,1.0,
2266982_25ch0,7.0,
2091697_25ch0,1.0,
1373250_25ch0,1.0,
594534_30ch1,1.0,
1311529_23ch1,1.0,
1302904_20ch1,1.0,
111792_02ch0,1.0,
1963621_20ch0,0.0,
1345365_25ch0,1.0,
2058292_19ch0,1.0,
1344447_23ch0,1.0,
278985_29ch0,1.0,
344030_06ch0,1.0,
1846101_25ch0,1.0,
1890557_20ch1,1.0,
1423023_23ch0,1.0,
372666_20ch1,1.0,
647884_19ch0,1.0,
261925_23ch0,1.0,
916332_23ch1,1.0,
1692701_25ch0,1.0,
1549028_25ch0,1.0,
900809_25ch0,1.0,
1200381_20ch0,1.0,
292503_08ch0,1.0,
2490577_20ch1,1.0,
884386_20ch1,1.0,
2172559_25ch1,1.0,
532069_23ch1,1.0,
940532_20ch0,1.0,
1607139_23ch0,1.0,
24625_20ch1,1.0,
430578_19ch0,1.0,
1556065_20ch0,1.0,
1133270_19ch1,1.0,
532628_25ch0,1.0,
2029119_20ch0,1.0,
800286_19ch0,1.0,
1237949_23ch1,1.0,
949420_23ch0,1.0,
2022939_19ch0,1.0,
1467700_19ch0,1.0,
1155527_19ch0,1.0,
1137543_20ch0,1.0,
1504422_19ch0,1.0,
267549_07ch0,1.0,
2661056_25ch1,0.0,
1736739_25ch0,1.0,
1133733_19ch0,1.0,
1240716_25ch0,1.0,
794356_25ch0,1.0,
1505433_23ch0,1.0,
37518_20ch0,1.0,
45794_20ch1,1.0,
1990713_23ch0,1.0,
159369_01ch0,1.0,
1689291_20ch0,2.0,
982002_19ch1,1.0,
283550_19ch1,1.0,
1255886_25ch0,1.0,
1066872_23ch1,1.0,
2056010_20ch1,1.0,
1711152_20ch1,1.0,
1867061_20ch0,2.0,
1288619_23ch1,1.0,
41897_20ch0,2.0,
2522704_20ch1,1.0,
526988_23ch1,1.0,
2004534_20ch0,1.0,
1537441_19ch1,1.0,
104827_01ch0,2.0,
1486268_20ch1,1.0,
1201630_23ch1,1.0,
1227304_25ch0,1.0,
707666_20ch1,2.0,
92627_20ch0,1.0,
1575353_23ch0,1.0,
697842_19ch1,1.0,
626707_25ch1,6.0,
869324_25ch0,1.0,
349107_23ch0,1.0,
397718_23ch1,1.0,
1185128_19ch1,1.0,
280935_07ch1,4.0,
202408_08ch1,1.0,
1206590_25ch1,1.0,
159300_08ch1,1.0,
38334_07ch0,1.0,
731115_23ch0,1.0,
581161_23ch0,1.0,
1463547_20ch1,2.0,
2394017_19ch1,1.0,
1888303_19ch1,1.0,
2294519_20ch0,0.0,
2284219_19ch1,1.0,
447225_20ch1,1.0,
196774_06ch1,3.0,
7021_26ch0,9.0,
1461926_19ch1,1.0,
190825_02ch1,1.0,
1707897_25ch0,3.0,
1158697_23ch1,1.0,
2454551_25ch0,1.0,
1340566_19ch0,1.0,
1748074_20ch1,2.0,
1863198_19ch1,1.0,
790471_25ch0,2.0,
306366_19ch1,4.0,
303787_02ch1,1.0,
1950846_23ch0,1.0,
1966122_25ch0,3.0,
1744965_23ch0,1.0,
1988471_20ch1,1.0,
1294865_20ch1,1.0,
1753943_20ch0,11.0,
413780_06ch0,1.0,
187024_06ch0,1.0,
1142610_19ch0,1.0,
1859073_25ch0,1.0,
1229178_20ch0,1.0,
1845452_25ch1,1.0,
1644908_25ch1,2.0,
1375606_23ch1,1.0,
2179720_25ch1,1.0,
2423113_20ch1,1.0,
794993_25ch1,1.0,
799423_25ch0,1.0,
562555_06ch1,3.0,
151601_08ch1,1.0,
1820590_19ch0,2.0,
1884064_23ch0,1.0,
1230016_20ch0,1.0,
1148412_23ch1,1.0,
1947234_23ch0,1.0,
2069165_25ch1,3.0,
1587840_25ch1,3.0,
26811_27ch1,0.0,
1272765_19ch1,1.0,
618082_25ch1,1.0,
289997_01ch1,1.0,
1128589_25ch1,1.0,
856043_23ch1,1.0,
561946_30ch0,1.0,
2171250_19ch1,1.0,
185658_06ch1,1.0,
372239_08ch1,1.0,
922535_25ch1,2.0,
479403_23ch1,1.0,
232876_23ch1,1.0,
141865_19ch1,2.0,
1766493_25ch0,1.0,
1614159_23ch0,1.0,
1297761_20ch1,1.0,
114632_23ch0,1.0,
912384_25ch1,1.0,
350273_23ch0,1.0,
2186242_25ch0,2.0,
2570719_25ch1,1.0,
199236_07ch1,1.0,
1311910_20ch1,1.0,
1714321_20ch1,1.0,
1217979_25ch1,1.0,
1606316_23ch0,1.0,
512487_23ch1,1.0,
279456_01ch1,1.0,
2390951_25ch0,1.0,
1425820_20ch0,1.0,
2118601_25ch0,1.0,
462704_23ch0,1.0,
1723726_19ch1,1.0,
1892949_19ch0,1.0,
242662_06ch0,1.0,
206594_06ch1,3.0,
2145427_20ch0,1.0,
2443397_25ch0,1.0,
171187_01ch0,1.0,
609772_23ch0,3.0,
828588_20ch1,1.0,
2313125_19ch0,1.0,
584641_23ch1,1.0,
1708194_25ch1,1.0,
389854_19ch1,1.0,
119092_23ch1,1.0,
16037_01ch1,1.0,
525114_25ch0,1.0,
2022309_19ch0,1.0,
576016_25ch0,1.0,
1776085_25ch0,1.0,
1643560_25ch0,1.0,
885375_19ch1,1.0,
2627494_25ch1,1.0,
1917728_25ch1,11.0,
200213_19ch1,1.0,
355020_06ch1,1.0,
544365_19ch0,1.0,
1549588_23ch1,1.0,
1493521_25ch0,1.0,
682377_07ch1,1.0,
951318_19ch1,1.0,
2460743_25ch0,1.0,
2255677_20ch1,1.0,
609660_25ch0,3.0,
368139_06ch0,1.0,
775529_25ch1,1.0,
8587_26ch0,9.0,
1251660_25ch0,1.0,
188019_27ch1,9.0,
303969_20ch0,1.0,
352668_19ch1,1.0,
876365_23ch0,1.0,
375881_19ch0,1.0,
1561217_25ch0,1.0,
869796_25ch0,1.0,
1751830_25ch0,1.0,
2210773_25ch1,1.0,
839710_25ch0,2.0,
38391_20ch1,1.0,
283012_23ch0,1.0,
388952_25ch0,1.0,
316613_19ch0,1.0,
1005096_19ch0,1.0,
338707_01ch1,1.0,
211890_23ch0,1.0,
770054_25ch1,9.0,
322283_06ch0,1.0,
907063_19ch1,1.0,
1938295_20ch1,1.0,
2258400_19ch1,1.0,
153499_20ch1,2.0,
658480_25ch0,1.0,
325898_20ch1,1.0,
557868_19ch1,1.0,
1255410_25ch0,1.0,
47487_19ch1,3.0,
1209471_25ch1,1.0,
197511_23ch1,1.0,
1425501_25ch0,3.0,
1364342_20ch1,1.0,
344382_23ch0,1.0,
292203_23ch0,1.0,
1704765_20ch0,1.0,
1502093_20ch0,1.0,
1969379_25ch1,1.0,
421613_08ch0,1.0,
1956808_25ch0,2.0,
2109806_19ch1,1.0,
1092780_19ch1,1.0,
922051_20ch1,1.0,
1658831_20ch1,1.0,
1647963_20ch1,1.0,
708785_30ch0,1.0,
394463_08ch1,1.0,
310213_20ch1,1.0,
691155_19ch1,1.0,
343071_23ch1,1.0,
127660_08ch1,1.0,
2592_03ch0,1.0,
232907_08ch1,1.0,
312390_08ch0,1.0,
2452788_25ch1,1.0,
295973_19ch0,1.0,
748785_30ch0,1.0,
427130_19ch1,1.0,
1950255_19ch1,1.0,
2302755_25ch1,1.0,
585358_20ch0,2.0,
871094_19ch1,1.0,
1905954_20ch1,1.0,
416832_23ch0,1.0,
681117_30ch0,1.0,
966830_25ch1,1.0,
178213_30ch0,1.0,
1862111_25ch1,1.0,
2137268_19ch1,1.0,
953845_25ch1,0.0,
2306430_19ch0,1.0,
2146783_19ch0,1.0,
641711_20ch1,1.0,
1495051_25ch0,1.0,
1664722_25ch0,1.0,
300533_07ch1,1.0,
1604221_19ch1,1.0,
329980_08ch0,3.0,
1887014_20ch0,11.0,
2652397_25ch1,1.0,
1442275_20ch1,1.0,
2275641_25ch0,1.0,
1944851_25ch0,1.0,
1568257_20ch0,1.0,
2225814_20ch0,1.0,
1883765_25ch1,2.0,
975287_23ch0,1.0,
1053214_23ch0,1.0,
2145281_19ch0,1.0,
1838579_19ch0,1.0,
973979_25ch1,1.0,
371851_06ch1,1.0,
2137940_19ch0,3.0,
2497892_25ch1,1.0,
1038701_19ch0,1.0,
2283032_19ch0,1.0,
1251342_25ch0,1.0,
977139_19ch1,1.0,
260891_01ch1,1.0,
421473_23ch1,1.0,
1986475_25ch1,1.0,
1272804_20ch0,1.0,
2002810_19ch1,1.0,
1130671_23ch0,1.0,
956253_19ch0,1.0,
2024982_25ch0,1.0,
1028232_19ch0,1.0,
182899_23ch0,1.0,
2483569_25ch1,1.0,
699122_30ch0,1.0,
4334_07ch1,1.0,
1571094_20ch0,1.0,
1083476_23ch0,1.0,
1437487_19ch1,1.0,
336188_19ch0,1.0,
1257158_23ch0,1.0,
423320_19ch0,1.0,
2599457_25ch1,1.0,
1448201_25ch1,1.0,
1216644_19ch0,1.0,
837384_30ch1,1.0,
1403284_25ch0,1.0,
2605888_25ch1,1.0,
1781598_25ch1,2.0,
143503_23ch0,1.0,
340658_02ch1,1.0,
264419_19ch1,2.0,
1103153_19ch0,1.0,
1500921_25ch1,1.0,
1711870_19ch0,1.0,
1860628_20ch0,1.0,
11567_06ch0,1.0,
2162066_19ch0,1.0,
176517_08ch1,1.0,
339711_30ch0,1.0,
1212861_25ch1,1.0,
1110517_19ch0,1.0,
687958_23ch1,1.0,
1326183_25ch0,2.0,
116137_08ch0,1.0,
1377861_25ch0,1.0,
1731423_20ch0,1.0,
172800_08ch0,1.0,
453115_07ch0,1.0,
1710119_25ch0,1.0,
1987095_25ch1,1.0,
1670316_20ch1,1.0,
370228_02ch1,3.0,
1736024_23ch1,1.0,
179497_06ch1,3.0,
863359_23ch1,1.0,
1357632_23ch1,1.0,
1888625_23ch0,1.0,
1728630_20ch1,1.0,
446473_06ch1,1.0,
2476499_25ch0,1.0,
746356_30ch1,1.0,
139069_30ch1,3.0,
449820_20ch0,1.0,
1700750_23ch0,1.0,
2133129_20ch1,1.0,
2358496_25ch1,1.0,
2033924_23ch1,1.0,
53269_23ch1,1.0,
2139389_20ch1,1.0,
619376_25ch0,1.0,
1987148_25ch0,1.0,
1260613_23ch1,1.0,
1916199_20ch0,1.0,
250285_02ch0,1.0,
1504795_23ch1,1.0,
989913_19ch1,1.0,
1135580_19ch0,1.0,
1227533_25ch1,1.0,
1353940_25ch1,1.0,
217511_19ch0,1.0,
2159732_25ch1,1.0,
349860_06ch0,1.0,
378352_20ch0,1.0,
1688403_25ch0,1.0,
434138_07ch0,1.0,
375405_20ch1,1.0,
1624883_23ch0,1.0,
129939_20ch1,1.0,
677807_23ch0,1.0,
458922_07ch1,1.0,
1114578_25ch0,2.0,
1233252_25ch0,2.0,
2312695_25ch1,2.0,
199680_06ch1,1.0,
1131746_19ch0,1.0,
586876_30ch0,1.0,
1833516_25ch1,1.0,
698118_20ch0,1.0,
2440411_25ch0,1.0,
132603_27ch0,3.0,
2005395_25ch0,1.0,
690872_20ch0,1.0,
889401_25ch0,1.0,
2065495_20ch1,1.0,
2622885_25ch1,1.0,
1775295_23ch0,1.0,
636148_19ch0,1.0,
791805_30ch1,1.0,
166477_19ch1,1.0,
1084582_20ch0,0.0,
1256132_19ch0,1.0,
1412665_25ch1,1.0,
2300909_25ch0,2.0,
127056_23ch1,1.0,
620119_25ch0,1.0,
2229446_25ch1,1.0,
11473_07ch1,1.0,
616502_19ch1,1.0,
47164_19ch1,1.0,
1112503_19ch0,1.0,
2080121_19ch0,1.0,
758445_19ch1,1.0,
1516921_25ch1,0.0,
1675407_25ch0,7.0,
1011939_25ch0,1.0,
1302537_19ch1,1.0,
403589_19ch0,1.0,
429498_19ch1,1.0,
2105228_25ch1,1.0,
323270_02ch0,1.0,
2606452_25ch1,1.0,
560371_06ch1,3.0,
254897_20ch0,1.0,
683955_23ch0,1.0,
1087005_23ch1,1.0,
778209_25ch0,2.0,
672702_30ch1,1.0,
331460_30ch0,1.0,
1892284_23ch0,1.0,
550270_25ch0,1.0,
1612210_20ch1,11.0,
1140407_19ch1,1.0,
2361837_25ch0,1.0,
1146145_25ch1,3.0,
2247981_19ch1,1.0,
281758_20ch0,1.0,
2095499_25ch1,1.0,
2400026_25ch1,1.0,
95223_27ch1,1.0,
256757_01ch0,1.0,
354921_08ch1,1.0,
341165_06ch0,1.0,
863718_20ch0,1.0,
734723_19ch1,1.0,
1687760_20ch0,1.0,
541058_20ch1,2.0,
227361_08ch0,1.0,
112457_20ch1,1.0,
290266_01ch1,0.0,
985382_20ch1,1.0,
1093402_19ch0,1.0,
1917637_25ch1,2.0,
304439_20ch1,1.0,
1005186_19ch1,1.0,
116297_08ch0,1.0,
1252793_25ch1,1.0,
57784_23ch1,1.0,
1802221_19ch1,1.0,
196156_08ch0,1.0,
145498_06ch0,1.0,
2477038_25ch1,1.0,
743176_07ch1,1.0,
448783_08ch1,1.0,
323341_20ch0,1.0,
168889_07ch0,1.0,
1576043_25ch1,1.0,
106714_23ch1,1.0,
238660_20ch1,1.0,
1809720_19ch0,1.0,
1841034_20ch0,1.0,
124883_23ch0,1.0,
1235445_23ch0,1.0,
318394_20ch0,1.0,
652424_07ch0,1.0,
1338638_23ch0,1.0,
43446_19ch0,1.0,
472566_07ch1,1.0,
2365409_20ch0,1.0,
421730_19ch0,1.0,
1797108_20ch0,1.0,
1972454_23ch1,1.0,
2058967_25ch0,1.0,
1359291_25ch0,1.0,
1869586_19ch0,1.0,
857550_23ch1,1.0,
688975_30ch0,1.0,
655474_30ch0,1.0,
1892557_19ch0,1.0,
146705_20ch1,2.0,
358443_02ch1,1.0,
1561655_23ch1,1.0,
1714369_20ch0,2.0,
413027_01ch1,1.0,
941366_20ch0,1.0,
91070_23ch1,1.0,
1158938_19ch0,1.0,
165831_08ch0,1.0,
814718_19ch1,1.0,
495611_08ch1,1.0,
1225633_25ch0,1.0,
1093288_19ch1,1.0,
2079562_25ch1,1.0,
2400303_25ch1,1.0,
2219658_25ch1,1.0,
385572_06ch0,1.0,
1452613_19ch0,1.0,
1536366_23ch1,1.0,
2375287_25ch0,1.0,
305224_23ch1,1.0,
1274621_19ch0,1.0,
933604_23ch1,1.0,
1174644_25ch1,1.0,
396271_07ch0,1.0,
2123483_19ch0,1.0,
1738519_19ch0,1.0,
2119494_20ch1,1.0,
139339_08ch1,1.0,
1012340_25ch1,1.0,
106431_23ch1,1.0,
813781_19ch1,1.0,
718809_07ch1,1.0,
1553090_20ch0,1.0,
644532_23ch1,1.0,
1810053_23ch1,1.0,
427416_08ch0,1.0,
636034_25ch1,1.0,
1386455_25ch1,1.0,
1744523_23ch0,1.0,
1638141_25ch1,1.0,
1361964_25ch1,1.0,
1733957_25ch0,1.0,
1181888_19ch1,3.0,
878642_19ch0,1.0,
810608_20ch1,1.0,
1879427_20ch0,1.0,
1769434_20ch1,1.0,
1953235_23ch1,1.0,
1199791_23ch1,1.0,
326706_19ch1,1.0,
1872749_19ch1,1.0,
674608_25ch1,2.0,
1777667_20ch0,1.0,
257934_23ch1,1.0,
1407003_19ch1,1.0,
247026_23ch0,1.0,
1837174_25ch0,11.0,
2619797_25ch1,1.0,
275056_07ch0,2.0,
2087976_19ch0,1.0,
1638500_20ch0,1.0,
827816_23ch0,1.0,
386816_07ch0,1.0,
1732370_19ch1,1.0,
201163_23ch1,1.0,
1255020_19ch1,1.0,
679145_20ch0,1.0,
534824_20ch1,1.0,
916947_23ch1,1.0,
2214100_19ch1,1.0,
1468726_23ch1,1.0,
1302577_19ch1,1.0,
523076_06ch1,3.0,
28101_23ch1,0.0,
674434_19ch1,1.0,
656119_30ch0,1.0,
915836_19ch1,1.0,
2423033_20ch0,1.0,
1793451_20ch0,1.0,
2010836_23ch0,1.0,
2160282_19ch0,1.0,
400306_30ch0,1.0,
1008400_20ch0,1.0,
943872_23ch0,1.0,
310119_06ch0,1.0,
1015503_23ch1,1.0,
848437_20ch0,1.0,
2147000_20ch0,1.0,
1199101_19ch1,1.0,
842806_23ch1,1.0,
1977359_23ch1,1.0,
1600356_20ch0,11.0,
1281374_25ch0,1.0,
598506_30ch0,1.0,
1450993_19ch0,1.0,
377309_06ch0,1.0,
1212656_19ch1,1.0,
1989576_23ch1,1.0,
1808142_19ch1,1.0,
805624_25ch1,1.0,
336277_02ch0,2.0,
1976232_23ch0,2.0,
1497509_20ch0,1.0,
1343070_19ch1,1.0,
1210666_23ch1,1.0,
64481_23ch1,1.0,
1487654_19ch1,1.0,
528635_19ch0,1.0,
606959_30ch0,1.0,
221764_23ch0,1.0,
1800677_25ch1,1.0,
359956_08ch1,1.0,
1087654_20ch1,6.0,
1767818_23ch0,1.0,
1741451_20ch0,1.0,
1929982_23ch0,1.0,
710374_23ch0,1.0,
2262070_25ch0,1.0,
1470637_25ch0,1.0,
2299550_19ch1,1.0,
722012_25ch0,1.0,
1347754_23ch1,1.0,
989998_25ch0,1.0,
1226892_20ch0,1.0,
1427057_20ch0,1.0,
1513688_23ch0,1.0,
197479_02ch1,1.0,
674538_19ch1,1.0,
934788_23ch1,1.0,
850604_19ch0,1.0,
462966_19ch1,1.0,
123217_27ch0,0.0,
2569591_25ch1,6.0,
518813_30ch0,1.0,
1355452_19ch1,1.0,
95616_23ch0,1.0,
185227_02ch0,1.0,
426317_06ch1,1.0,
1900428_20ch1,1.0,
675457_07ch0,1.0,
181355_01ch0,1.0,
2181378_19ch1,1.0,
410571_07ch1,1.0,
401784_06ch0,1.0,
279904_07ch0,1.0,
24001_07ch1,1.0,
1858279_20ch0,1.0,
2366899_19ch1,1.0,
8887_02ch0,9.0,
85300_19ch0,1.0,
666709_30ch1,1.0,
819682_23ch1,1.0,
274527_29ch0,0.0,
2263949_25ch1,1.0,
1635599_25ch1,2.0,
1642432_20ch0,7.0,
1619305_20ch0,1.0,
698286_23ch1,1.0,
1492848_25ch0,1.0,
1657277_25ch0,1.0,
650195_23ch1,1.0,
599027_20ch0,1.0,
1128966_19ch0,1.0,
2005821_25ch0,1.0,
1122610_23ch1,1.0,
391992_20ch1,1.0,
287067_01ch0,1.0,
1072967_19ch1,11.0,
1983300_19ch1,1.0,
429546_19ch1,1.0,
2149069_25ch0,1.0,
1083267_23ch0,1.0,
267241_08ch1,1.0,
1760805_20ch0,1.0,
631303_25ch0,1.0,
1712832_25ch0,1.0,
1141825_19ch0,1.0,
276089_29ch0,1.0,
619761_23ch0,1.0,
759794_23ch1,1.0,
946999_23ch0,1.0,
324650_19ch0,1.0,
1702965_19ch0,1.0,
1171622_25ch0,1.0,
1125437_19ch1,1.0,
823666_25ch0,1.0,
2174867_25ch0,1.0,
2163482_25ch0,1.0,
192790_06ch1,1.0,
194284_01ch1,1.0,
1077226_23ch1,1.0,
1077153_25ch0,6.0,
1853568_20ch0,1.0,
1943060_23ch0,1.0,
1442314_23ch1,3.0,
274304_23ch0,1.0,
522074_06ch0,3.0,
1266878_19ch0,1.0,
1087691_23ch0,1.0,
969144_20ch0,1.0,
216163_06ch0,1.0,
1686956_19ch1,1.0,
1225311_19ch1,1.0,
387324_01ch0,1.0,
2110925_20ch0,1.0,
2164402_25ch0,1.0,
757476_19ch1,1.0,
772152_25ch0,1.0,
331188_06ch0,1.0,
1776945_23ch1,1.0,
1963106_19ch1,1.0,
2404357_20ch0,1.0,
1009893_23ch1,1.0,
321140_23ch0,1.0,
1065178_23ch0,1.0,
411262_06ch0,1.0,
1375535_25ch0,0.0,
1886357_19ch0,1.0,
2402379_19ch1,1.0,
1266500_25ch1,1.0,
378790_20ch0,1.0,
1804224_20ch0,2.0,
2572831_25ch1,2.0,
170452_20ch1,1.0,
301275_01ch1,1.0,
245577_19ch0,2.0,
2341939_19ch0,1.0,
1168116_20ch1,1.0,
651939_25ch0,1.0,
688113_30ch0,1.0,
1050099_20ch1,1.0,
1340731_20ch0,0.0,
1935849_20ch0,1.0,
552275_25ch0,2.0,
681470_19ch0,1.0,
1351608_20ch1,2.0,
2038496_23ch1,9.0,
1370926_19ch0,1.0,
260503_08ch0,1.0,
981864_23ch0,1.0,
1640906_20ch0,6.0,
615973_30ch1,1.0,
2185151_25ch1,1.0,
1543326_25ch0,1.0,
2378149_20ch1,1.0,
1828011_20ch0,1.0,
609850_25ch0,1.0,
287232_20ch1,1.0,
1701988_19ch0,1.0,
1655025_25ch0,3.0,
495814_20ch1,1.0,
2024426_19ch0,1.0,
1135676_20ch0,6.0,
562415_23ch1,1.0,
1169600_19ch1,1.0,
1540979_23ch0,1.0,
2016313_20ch0,1.0,
480409_19ch0,1.0,
1348130_19ch1,1.0,
601048_23ch1,1.0,
2342501_19ch0,1.0,
1665486_23ch0,1.0,
2025892_19ch0,1.0,
1395740_19ch0,2.0,
1778135_19ch1,1.0,
2566102_25ch1,1.0,
1969311_25ch1,1.0,
511694_19ch1,1.0,
292605_23ch1,4.0,
1838159_19ch1,1.0,
1209598_19ch1,1.0,
1288020_23ch0,1.0,
279892_01ch1,3.0,
1513115_20ch1,1.0,
1242918_20ch1,1.0,
1454816_19ch1,1.0,
1462094_25ch1,1.0,
1080014_23ch1,1.0,
1937139_20ch1,1.0,
12387_27ch1,0.0,
2234989_25ch1,2.0,
781310_23ch0,1.0,
669180_25ch1,1.0,
505518_23ch0,1.0,
1131152_25ch1,1.0,
784965_25ch0,1.0,
523156_06ch0,6.0,
2625696_25ch1,1.0,
355785_02ch0,1.0,
2502924_25ch1,0.0,
1290640_25ch1,3.0,
150705_08ch1,1.0,
747063_07ch0,1.0,
1923811_25ch0,1.0,
342002_08ch0,1.0,
504113_06ch1,1.0,
921819_20ch1,1.0,
717114_30ch1,1.0,
1826416_20ch0,11.0,
1584452_25ch0,1.0,
1697924_25ch1,1.0,
1381427_23ch1,1.0,
1988754_23ch0,1.0,
172833_08ch1,1.0,
546817_23ch1,1.0,
163739_23ch1,1.0,
1025286_25ch0,1.0,
533700_23ch1,1.0,
250991_19ch1,1.0,
30783_02ch0,1.0,
1842351_23ch0,1.0,
1660035_25ch1,1.0,
416931_19ch1,1.0,
58335_26ch0,1.0,
2261910_19ch0,1.0,
186669_23ch0,1.0,
413960_08ch1,1.0,
389053_06ch0,1.0,
37180_26ch0,1.0,
582454_19ch0,1.0,
1924291_25ch0,1.0,
2039802_20ch0,1.0,
1643551_20ch1,1.0,
1389137_20ch1,1.0,
528195_30ch0,1.0,
2176803_19ch0,1.0,
408803_19ch1,1.0,
1513078_19ch1,1.0,
861241_23ch0,1.0,
2040753_20ch1,1.0,
1764926_23ch0,1.0,
1453643_19ch1,1.0,
1608549_25ch1,1.0,
1652240_20ch0,1.0,
365347_06ch1,1.0,
1061122_20ch1,0.0,
1727684_25ch1,1.0,
1083509_19ch0,1.0,
1301554_25ch1,1.0,
1051240_20ch0,1.0,
930772_20ch0,1.0,
957194_23ch1,1.0,
2317896_25ch1,1.0,
642766_19ch1,1.0,
170660_19ch0,1.0,
290793_02ch1,1.0,
2363951_20ch0,1.0,
2495922_25ch0,1.0,
449864_19ch1,1.0,
1651102_23ch0,1.0,
389087_23ch0,1.0,
79041_02ch0,1.0,
682910_07ch0,0.0,
482167_25ch0,0.0,
1698821_23ch0,1.0,
457481_08ch0,1.0,
156944_20ch0,1.0,
1576884_25ch0,1.0,
734603_07ch1,1.0,
1299994_20ch0,1.0,
1495125_25ch1,1.0,
282117_19ch1,1.0,
1330044_20ch0,1.0,
2016333_19ch0,1.0,
347044_06ch0,1.0,
47900_23ch0,1.0,
825773_23ch0,1.0,
1435761_19ch0,1.0,
1915208_25ch1,1.0,
187327_20ch1,1.0,
347331_06ch0,1.0,
1792537_20ch0,1.0,
1257746_19ch0,1.0,
408732_08ch1,1.0,
344387_08ch0,1.0,
2389740_20ch0,1.0,
1658022_20ch0,2.0,
1709127_19ch1,1.0,
2253966_25ch1,1.0,
498470_08ch1,1.0,
1789356_25ch0,1.0,
358719_23ch0,1.0,
727090_20ch0,0.0,
2243902_25ch1,1.0,
1043233_25ch0,6.0,
2098030_25ch1,1.0,
1159030_20ch0,11.0,
1998611_25ch1,1.0,
2353734_25ch1,1.0,
1410562_19ch1,1.0,
344161_19ch1,1.0,
585105_25ch0,2.0,
156349_23ch0,1.0,
131952_07ch0,1.0,
621365_23ch1,1.0,
524223_19ch0,1.0,
1817452_23ch0,1.0,
828264_23ch1,1.0,
324793_06ch1,1.0,
118176_19ch1,1.0,
1956405_25ch0,1.0,
326454_19ch1,1.0,
527616_06ch1,1.0,
861710_23ch1,1.0,
1634618_23ch1,1.0,
1557138_19ch0,1.0,
2301007_19ch1,1.0,
716504_07ch1,1.0,
196556_06ch1,3.0,
2240736_19ch1,1.0,
280794_23ch0,1.0,
1897879_25ch1,6.0,
977876_23ch0,1.0,
1440334_19ch1,1.0,
1450211_23ch0,1.0,
1205083_23ch0,2.0,
1545299_23ch1,1.0,
968006_25ch0,3.0,
1817608_20ch1,1.0,
2133531_20ch1,1.0,
2376617_25ch0,1.0,
690485_20ch1,2.0,
1662905_19ch1,1.0,
973115_20ch0,1.0,
441455_06ch1,1.0,
403955_06ch1,1.0,
1999914_25ch1,1.0,
426835_20ch0,1.0,
191385_23ch0,1.0,
1563223_23ch1,2.0,
1433116_20ch1,1.0,
1828754_23ch0,1.0,
193982_02ch1,1.0,
313234_19ch0,1.0,
1348714_25ch0,1.0,
1970184_25ch0,1.0,
1863301_23ch0,1.0,
1154097_19ch1,1.0,
914300_23ch0,1.0,
540291_30ch1,0.0,
1310389_19ch0,1.0,
798967_25ch0,2.0,
488434_19ch1,1.0,
216695_07ch0,1.0,
1371748_25ch0,1.0,
137783_23ch1,1.0,
1293799_19ch0,1.0,
1938230_20ch1,1.0,
651488_25ch1,1.0,
775250_25ch1,3.0,
311211_08ch0,1.0,
1124232_25ch0,2.0,
675383_19ch0,1.0,
1689207_25ch1,1.0,
1146735_25ch1,1.0,
274915_07ch0,1.0,
1100773_25ch0,2.0,
1893590_25ch1,1.0,
2357977_25ch0,1.0,
2087912_19ch1,1.0,
2205637_25ch0,3.0,
2407505_25ch1,1.0,
1229481_25ch1,1.0,
2016821_25ch0,1.0,
400485_06ch1,1.0,
380894_08ch0,1.0,
905559_20ch0,1.0,
639299_20ch0,1.0,
2358363_20ch1,1.0,
429645_19ch1,1.0,
166749_08ch1,1.0,
944121_25ch1,2.0,
2177389_25ch1,1.0,
185984_01ch1,1.0,
1231600_25ch0,1.0,
2409121_20ch1,2.0,
889753_20ch1,1.0,
1461469_19ch1,1.0,
1702321_25ch0,1.0,
1630948_25ch0,1.0,
213035_06ch1,3.0,
1699222_25ch1,2.0,
1091850_19ch1,1.0,
2148523_20ch1,1.0,
2284831_20ch0,1.0,
341377_23ch0,1.0,
2071707_19ch0,1.0,
235123_07ch1,1.0,
39985_20ch0,1.0,
63348_19ch1,1.0,
1810840_20ch0,1.0,
762519_19ch0,1.0,
324479_23ch0,1.0,
1542098_19ch0,1.0,
240206_08ch1,1.0,
451671_08ch1,1.0,
2096716_25ch1,1.0,
1870421_19ch1,1.0,
1269486_25ch1,1.0,
2619257_25ch1,7.0,
286119_08ch1,1.0,
1006285_23ch0,1.0,
1914565_19ch0,0.0,
1720958_25ch0,1.0,
409769_08ch0,1.0,
4564_02ch1,1.0,
2009817_19ch1,1.0,
2463049_20ch1,2.0,
1306965_25ch0,6.0,
941738_19ch0,1.0,
2038446_25ch0,1.0,
1368553_19ch1,1.0,
133523_27ch0,2.0,
